Sex,Location,Year,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±,Population,Excess_mortality_per_10^5,Excess_mortality_per_10^5_fluc,Excess_mortality_per_10^5_±
Male,Slovenia,2020,1705.0,1917.0,1783.0,1752.0,1664.0,1571.0,1763.0000000000002,116.3,1.96,101.9,1661.1000000000001,1864.9000000000003,-58.0,101.9,-3.3,5.3,1763.0 (±101.9),-58.0 (±101.9),-3.3% (±5.3%),84676,-68.5,120.3,-68.5(±120.3)
Male,Slovenia,2020,1705.0,1917.0,1783.0,1752.0,1664.0,1571.0,1763.0000000000002,116.3,1.96,101.9,1661.1000000000001,1864.9000000000003,-58.0,101.9,-3.3,5.3,1763.0 (±101.9),-58.0 (±101.9),-3.3% (±5.3%),78050,-74.3,130.5,-74.3(±130.5)
Male,Slovenia,2020,1705.0,1917.0,1783.0,1752.0,1664.0,1571.0,1763.0000000000002,116.3,1.96,101.9,1661.1000000000001,1864.9000000000003,-58.0,101.9,-3.3,5.3,1763.0 (±101.9),-58.0 (±101.9),-3.3% (±5.3%),78090,-74.3,130.5,-74.3(±130.5)
Male,Slovenia,2020,1705.0,1917.0,1783.0,1752.0,1664.0,1571.0,1763.0000000000002,116.3,1.96,101.9,1661.1000000000001,1864.9000000000003,-58.0,101.9,-3.3,5.3,1763.0 (±101.9),-58.0 (±101.9),-3.3% (±5.3%),75697,-76.6,134.6,-76.6(±134.6)
Male,Slovenia,2020,1705.0,1917.0,1783.0,1752.0,1664.0,1571.0,1763.0000000000002,116.3,1.96,101.9,1661.1000000000001,1864.9000000000003,-58.0,101.9,-3.3,5.3,1763.0 (±101.9),-58.0 (±101.9),-3.3% (±5.3%),72167,-80.4,141.2,-80.4(±141.2)
Male,Spain,2020,32187.0,28777.0,28117.0,27747.0,28101.0,27807.0,28657.0,365.7,1.96,320.6,28336.4,28977.6,3530.0,320.6,12.3,1.2,28657.0 (±320.6),3530.0 (±320.6),12.3% (±1.2%),1992696,177.1,16.1,177.1(±16.1)
Male,Spain,2020,32187.0,28777.0,28117.0,27747.0,28101.0,27807.0,28657.0,365.7,1.96,320.6,28336.4,28977.6,3530.0,320.6,12.3,1.2,28657.0 (±320.6),3530.0 (±320.6),12.3% (±1.2%),1956277,180.4,16.4,180.4(±16.4)
Male,Spain,2020,32187.0,28777.0,28117.0,27747.0,28101.0,27807.0,28657.0,365.7,1.96,320.6,28336.4,28977.6,3530.0,320.6,12.3,1.2,28657.0 (±320.6),3530.0 (±320.6),12.3% (±1.2%),1829153,193.0,17.5,193.0(±17.5)
Male,Spain,2020,32187.0,28777.0,28117.0,27747.0,28101.0,27807.0,28657.0,365.7,1.96,320.6,28336.4,28977.6,3530.0,320.6,12.3,1.2,28657.0 (±320.6),3530.0 (±320.6),12.3% (±1.2%),1658246,212.9,19.3,212.9(±19.3)
Male,Spain,2020,32187.0,28777.0,28117.0,27747.0,28101.0,27807.0,28657.0,365.7,1.96,320.6,28336.4,28977.6,3530.0,320.6,12.3,1.2,28657.0 (±320.6),3530.0 (±320.6),12.3% (±1.2%),1416707,249.2,22.6,249.2(±22.6)
Male,Sweden,2020,4007.0,4366.0,3992.0,3905.0,3805.0,3480.0,3990.399999999999,286.6,1.96,251.2,3739.1999999999994,4241.599999999999,16.6,251.2,0.4,5.9,3990.4 (±251.2),16.6 (±251.2),0.4% (±5.9%),321942,5.2,78.0,5.2(±78.0)
Male,Sweden,2020,4007.0,4366.0,3992.0,3905.0,3805.0,3480.0,3990.399999999999,286.6,1.96,251.2,3739.1999999999994,4241.599999999999,16.6,251.2,0.4,5.9,3990.4 (±251.2),16.6 (±251.2),0.4% (±5.9%),338208,4.9,74.3,4.9(±74.3)
Male,Sweden,2020,4007.0,4366.0,3992.0,3905.0,3805.0,3480.0,3990.399999999999,286.6,1.96,251.2,3739.1999999999994,4241.599999999999,16.6,251.2,0.4,5.9,3990.4 (±251.2),16.6 (±251.2),0.4% (±5.9%),344164,4.8,73.0,4.8(±73.0)
Male,Sweden,2020,4007.0,4366.0,3992.0,3905.0,3805.0,3480.0,3990.399999999999,286.6,1.96,251.2,3739.1999999999994,4241.599999999999,16.6,251.2,0.4,5.9,3990.4 (±251.2),16.6 (±251.2),0.4% (±5.9%),313351,5.3,80.2,5.3(±80.2)
Male,Sweden,2020,4007.0,4366.0,3992.0,3905.0,3805.0,3480.0,3990.399999999999,286.6,1.96,251.2,3739.1999999999994,4241.599999999999,16.6,251.2,0.4,5.9,3990.4 (±251.2),16.6 (±251.2),0.4% (±5.9%),284848,5.8,88.2,5.8(±88.2)
Male,Switzerland,2020,3927.0,4031.0,3769.0,3902.0,3778.0,3686.0,3907.6,120.6,1.96,105.7,3801.9,4013.2999999999997,19.4,105.7,0.5,2.7,3907.6 (±105.7),19.4 (±105.7),0.5% (±2.7%),295717,6.6,35.7,6.6(±35.7)
Male,Switzerland,2020,3927.0,4031.0,3769.0,3902.0,3778.0,3686.0,3907.6,120.6,1.96,105.7,3801.9,4013.2999999999997,19.4,105.7,0.5,2.7,3907.6 (±105.7),19.4 (±105.7),0.5% (±2.7%),306832,6.3,34.5,6.3(±34.5)
Male,Switzerland,2020,3927.0,4031.0,3769.0,3902.0,3778.0,3686.0,3907.6,120.6,1.96,105.7,3801.9,4013.2999999999997,19.4,105.7,0.5,2.7,3907.6 (±105.7),19.4 (±105.7),0.5% (±2.7%),333884,5.8,31.7,5.8(±31.7)
Male,Switzerland,2020,3927.0,4031.0,3769.0,3902.0,3778.0,3686.0,3907.6,120.6,1.96,105.7,3801.9,4013.2999999999997,19.4,105.7,0.5,2.7,3907.6 (±105.7),19.4 (±105.7),0.5% (±2.7%),317676,6.1,33.3,6.1(±33.3)
Male,Switzerland,2020,3927.0,4031.0,3769.0,3902.0,3778.0,3686.0,3907.6,120.6,1.96,105.7,3801.9,4013.2999999999997,19.4,105.7,0.5,2.7,3907.6 (±105.7),19.4 (±105.7),0.5% (±2.7%),258313,7.5,40.9,7.5(±40.9)
Total,Austria,2020,9255.0,8875.0,8602.0,8347.0,8582.0,8358.0,8718.4,193.6,1.96,169.7,8548.699999999999,8888.1,536.6,169.7,6.2,2.1,8718.4 (±169.7),536.6 (±169.7),6.2% (±2.1%),564441,95.1,30.0,95.1(±30.0)
Total,Austria,2020,9255.0,8875.0,8602.0,8347.0,8582.0,8358.0,8718.4,193.6,1.96,169.7,8548.699999999999,8888.1,536.6,169.7,6.2,2.1,8718.4 (±169.7),536.6 (±169.7),6.2% (±2.1%),622453,86.2,27.3,86.2(±27.3)
Total,Austria,2020,9255.0,8875.0,8602.0,8347.0,8582.0,8358.0,8718.4,193.6,1.96,169.7,8548.699999999999,8888.1,536.6,169.7,6.2,2.1,8718.4 (±169.7),536.6 (±169.7),6.2% (±2.1%),711404,75.4,23.9,75.4(±23.9)
Total,Austria,2020,9255.0,8875.0,8602.0,8347.0,8582.0,8358.0,8718.4,193.6,1.96,169.7,8548.699999999999,8888.1,536.6,169.7,6.2,2.1,8718.4 (±169.7),536.6 (±169.7),6.2% (±2.1%),685485,78.3,24.7,78.3(±24.7)
Total,Austria,2020,9255.0,8875.0,8602.0,8347.0,8582.0,8358.0,8718.4,193.6,1.96,169.7,8548.699999999999,8888.1,536.6,169.7,6.2,2.1,8718.4 (±169.7),536.6 (±169.7),6.2% (±2.1%),565635,94.9,30.0,94.9(±30.0)
Total,Belgium,2020,12680.0,12880.0,12151.0,11810.0,11712.0,11364.0,12233.8,513.7,1.96,450.3,11783.5,12684.099999999999,446.2,450.3,3.6,3.6,12233.8 (±450.3),446.2 (±450.3),3.6% (±3.6%),738624,60.4,61.0,60.4(±61.0)
Total,Belgium,2020,12680.0,12880.0,12151.0,11810.0,11712.0,11364.0,12233.8,513.7,1.96,450.3,11783.5,12684.099999999999,446.2,450.3,3.6,3.6,12233.8 (±450.3),446.2 (±450.3),3.6% (±3.6%),768805,58.0,58.6,58.0(±58.6)
Total,Belgium,2020,12680.0,12880.0,12151.0,11810.0,11712.0,11364.0,12233.8,513.7,1.96,450.3,11783.5,12684.099999999999,446.2,450.3,3.6,3.6,12233.8 (±450.3),446.2 (±450.3),3.6% (±3.6%),791520,56.4,56.9,56.4(±56.9)
Total,Belgium,2020,12680.0,12880.0,12151.0,11810.0,11712.0,11364.0,12233.8,513.7,1.96,450.3,11783.5,12684.099999999999,446.2,450.3,3.6,3.6,12233.8 (±450.3),446.2 (±450.3),3.6% (±3.6%),800140,55.8,56.2,55.8(±56.2)
Total,Belgium,2020,12680.0,12880.0,12151.0,11810.0,11712.0,11364.0,12233.8,513.7,1.96,450.3,11783.5,12684.099999999999,446.2,450.3,3.6,3.6,12233.8 (±450.3),446.2 (±450.3),3.6% (±3.6%),723984,61.6,62.2,61.6(±62.2)
Total,Bulgaria,2020,19849.0,17125.0,16808.0,16204.0,16293.0,15587.0,16732.199999999997,529.7,1.96,464.3,16267.899999999998,17196.499999999996,3116.8,464.3,18.6,3.2,16732.2 (±464.3),3116.8 (±464.3),18.6% (±3.2%),532837,584.9,87.2,584.9(±87.2)
Total,Bulgaria,2020,19849.0,17125.0,16808.0,16204.0,16293.0,15587.0,16732.199999999997,529.7,1.96,464.3,16267.899999999998,17196.499999999996,3116.8,464.3,18.6,3.2,16732.2 (±464.3),3116.8 (±464.3),18.6% (±3.2%),522513,596.5,88.9,596.5(±88.9)
Total,Bulgaria,2020,19849.0,17125.0,16808.0,16204.0,16293.0,15587.0,16732.199999999997,529.7,1.96,464.3,16267.899999999998,17196.499999999996,3116.8,464.3,18.6,3.2,16732.2 (±464.3),3116.8 (±464.3),18.6% (±3.2%),479580,649.9,96.8,649.9(±96.8)
Total,Bulgaria,2020,19849.0,17125.0,16808.0,16204.0,16293.0,15587.0,16732.199999999997,529.7,1.96,464.3,16267.899999999998,17196.499999999996,3116.8,464.3,18.6,3.2,16732.2 (±464.3),3116.8 (±464.3),18.6% (±3.2%),473775,657.9,98.0,657.9(±98.0)
Total,Bulgaria,2020,19849.0,17125.0,16808.0,16204.0,16293.0,15587.0,16732.199999999997,529.7,1.96,464.3,16267.899999999998,17196.499999999996,3116.8,464.3,18.6,3.2,16732.2 (±464.3),3116.8 (±464.3),18.6% (±3.2%),474816,656.4,97.8,656.4(±97.8)
Total,Croatia,2020,6716.0,7224.0,6682.0,6640.0,6689.0,6181.0,6830.400000000002,330.6,1.96,289.8,6540.600000000002,7120.200000000003,-114.4,289.8,-1.7,4.0,6830.4 (±289.8),-114.4 (±289.8),-1.7% (±4.0%),277900,-41.2,104.3,-41.2(±104.3)
Total,Croatia,2020,6716.0,7224.0,6682.0,6640.0,6689.0,6181.0,6830.400000000002,330.6,1.96,289.8,6540.600000000002,7120.200000000003,-114.4,289.8,-1.7,4.0,6830.4 (±289.8),-114.4 (±289.8),-1.7% (±4.0%),266906,-42.9,108.6,-42.9(±108.6)
Total,Croatia,2020,6716.0,7224.0,6682.0,6640.0,6689.0,6181.0,6830.400000000002,330.6,1.96,289.8,6540.600000000002,7120.200000000003,-114.4,289.8,-1.7,4.0,6830.4 (±289.8),-114.4 (±289.8),-1.7% (±4.0%),280613,-40.8,103.3,-40.8(±103.3)
Total,Croatia,2020,6716.0,7224.0,6682.0,6640.0,6689.0,6181.0,6830.400000000002,330.6,1.96,289.8,6540.600000000002,7120.200000000003,-114.4,289.8,-1.7,4.0,6830.4 (±289.8),-114.4 (±289.8),-1.7% (±4.0%),290286,-39.4,99.8,-39.4(±99.8)
Total,Croatia,2020,6716.0,7224.0,6682.0,6640.0,6689.0,6181.0,6830.400000000002,330.6,1.96,289.8,6540.600000000002,7120.200000000003,-114.4,289.8,-1.7,4.0,6830.4 (±289.8),-114.4 (±289.8),-1.7% (±4.0%),295571,-38.7,98.0,-38.7(±98.0)
Total,Cyprus,2020,717.0,631.0,575.0,636.0,591.0,625.0,621.9999999999999,24.1,1.96,21.1,600.8999999999999,643.0999999999999,95.0,21.1,15.3,3.8,622.0 (±21.1),95.0 (±21.1),15.3% (±3.8%),58281,163.0,36.2,163.0(±36.2)
Total,Cyprus,2020,717.0,631.0,575.0,636.0,591.0,625.0,621.9999999999999,24.1,1.96,21.1,600.8999999999999,643.0999999999999,95.0,21.1,15.3,3.8,622.0 (±21.1),95.0 (±21.1),15.3% (±3.8%),53029,179.1,39.8,179.1(±39.8)
Total,Cyprus,2020,717.0,631.0,575.0,636.0,591.0,625.0,621.9999999999999,24.1,1.96,21.1,600.8999999999999,643.0999999999999,95.0,21.1,15.3,3.8,622.0 (±21.1),95.0 (±21.1),15.3% (±3.8%),53122,178.8,39.8,178.8(±39.8)
Total,Cyprus,2020,717.0,631.0,575.0,636.0,591.0,625.0,621.9999999999999,24.1,1.96,21.1,600.8999999999999,643.0999999999999,95.0,21.1,15.3,3.8,622.0 (±21.1),95.0 (±21.1),15.3% (±3.8%),54512,174.3,38.7,174.3(±38.7)
Total,Cyprus,2020,717.0,631.0,575.0,636.0,591.0,625.0,621.9999999999999,24.1,1.96,21.1,600.8999999999999,643.0999999999999,95.0,21.1,15.3,3.8,622.0 (±21.1),95.0 (±21.1),15.3% (±3.8%),49785,190.8,42.4,190.8(±42.4)
Total,Czechia,2020,15103.0,15183.0,14242.0,14077.0,13957.0,13573.0,14502.399999999998,535.8,1.96,469.6,14032.799999999997,14971.999999999998,600.6,469.6,4.1,3.2,14502.4 (±469.6),600.6 (±469.6),4.1% (±3.2%),923446,65.0,50.9,65.0(±50.9)
Total,Czechia,2020,15103.0,15183.0,14242.0,14077.0,13957.0,13573.0,14502.399999999998,535.8,1.96,469.6,14032.799999999997,14971.999999999998,600.6,469.6,4.1,3.2,14502.4 (±469.6),600.6 (±469.6),4.1% (±3.2%),839278,71.6,55.9,71.6(±55.9)
Total,Czechia,2020,15103.0,15183.0,14242.0,14077.0,13957.0,13573.0,14502.399999999998,535.8,1.96,469.6,14032.799999999997,14971.999999999998,600.6,469.6,4.1,3.2,14502.4 (±469.6),600.6 (±469.6),4.1% (±3.2%),686236,87.5,68.5,87.5(±68.5)
Total,Czechia,2020,15103.0,15183.0,14242.0,14077.0,13957.0,13573.0,14502.399999999998,535.8,1.96,469.6,14032.799999999997,14971.999999999998,600.6,469.6,4.1,3.2,14502.4 (±469.6),600.6 (±469.6),4.1% (±3.2%),653501,91.9,71.9,91.9(±71.9)
Total,Czechia,2020,15103.0,15183.0,14242.0,14077.0,13957.0,13573.0,14502.399999999998,535.8,1.96,469.6,14032.799999999997,14971.999999999998,600.6,469.6,4.1,3.2,14502.4 (±469.6),600.6 (±469.6),4.1% (±3.2%),651567,92.2,72.1,92.2(±72.1)
Total,Denmark,2020,5570.0,6456.0,6210.0,5873.0,5887.0,5599.0,6122.6,297.2,1.96,260.5,5862.1,6383.1,-552.6,260.5,-9.0,3.7,6122.6 (±260.5),-552.6 (±260.5),-9.0% (±3.7%),364159,-151.7,71.5,-151.7(±71.5)
Total,Denmark,2020,5570.0,6456.0,6210.0,5873.0,5887.0,5599.0,6122.6,297.2,1.96,260.5,5862.1,6383.1,-552.6,260.5,-9.0,3.7,6122.6 (±260.5),-552.6 (±260.5),-9.0% (±3.7%),391889,-141.0,66.5,-141.0(±66.5)
Total,Denmark,2020,5570.0,6456.0,6210.0,5873.0,5887.0,5599.0,6122.6,297.2,1.96,260.5,5862.1,6383.1,-552.6,260.5,-9.0,3.7,6122.6 (±260.5),-552.6 (±260.5),-9.0% (±3.7%),411906,-134.2,63.3,-134.2(±63.3)
Total,Denmark,2020,5570.0,6456.0,6210.0,5873.0,5887.0,5599.0,6122.6,297.2,1.96,260.5,5862.1,6383.1,-552.6,260.5,-9.0,3.7,6122.6 (±260.5),-552.6 (±260.5),-9.0% (±3.7%),388538,-142.2,67.0,-142.2(±67.0)
Total,Denmark,2020,5570.0,6456.0,6210.0,5873.0,5887.0,5599.0,6122.6,297.2,1.96,260.5,5862.1,6383.1,-552.6,260.5,-9.0,3.7,6122.6 (±260.5),-552.6 (±260.5),-9.0% (±3.7%),344371,-160.5,75.7,-160.5(±75.7)
Total,Estonia,2020,2350.0,2344.0,2248.0,2182.0,2178.0,2045.0,2237.0,97.8,1.96,85.7,2151.3,2322.7,113.0,85.7,5.1,3.9,2237.0 (±85.7),113.0 (±85.7),5.1% (±3.9%),91061,124.1,94.1,124.1(±94.1)
Total,Estonia,2020,2350.0,2344.0,2248.0,2182.0,2178.0,2045.0,2237.0,97.8,1.96,85.7,2151.3,2322.7,113.0,85.7,5.1,3.9,2237.0 (±85.7),113.0 (±85.7),5.1% (±3.9%),91734,123.2,93.4,123.2(±93.4)
Total,Estonia,2020,2350.0,2344.0,2248.0,2182.0,2178.0,2045.0,2237.0,97.8,1.96,85.7,2151.3,2322.7,113.0,85.7,5.1,3.9,2237.0 (±85.7),113.0 (±85.7),5.1% (±3.9%),83813,134.8,102.3,134.8(±102.3)
Total,Estonia,2020,2350.0,2344.0,2248.0,2182.0,2178.0,2045.0,2237.0,97.8,1.96,85.7,2151.3,2322.7,113.0,85.7,5.1,3.9,2237.0 (±85.7),113.0 (±85.7),5.1% (±3.9%),87640,128.9,97.8,128.9(±97.8)
Total,Estonia,2020,2350.0,2344.0,2248.0,2182.0,2178.0,2045.0,2237.0,97.8,1.96,85.7,2151.3,2322.7,113.0,85.7,5.1,3.9,2237.0 (±85.7),113.0 (±85.7),5.1% (±3.9%),85736,131.8,100.0,131.8(±100.0)
Total,Finland,2020,5463.0,6078.0,5743.0,5651.0,5564.0,5064.0,5740.799999999999,328.1,1.96,287.6,5453.199999999999,6028.4,-277.8,287.6,-4.8,4.6,5740.8 (±287.6),-277.8 (±287.6),-4.8% (±4.6%),346475,-80.2,83.0,-80.2(±83.0)
Total,Finland,2020,5463.0,6078.0,5743.0,5651.0,5564.0,5064.0,5740.799999999999,328.1,1.96,287.6,5453.199999999999,6028.4,-277.8,287.6,-4.8,4.6,5740.8 (±287.6),-277.8 (±287.6),-4.8% (±4.6%),314373,-88.4,91.5,-88.4(±91.5)
Total,Finland,2020,5463.0,6078.0,5743.0,5651.0,5564.0,5064.0,5740.799999999999,328.1,1.96,287.6,5453.199999999999,6028.4,-277.8,287.6,-4.8,4.6,5740.8 (±287.6),-277.8 (±287.6),-4.8% (±4.6%),355794,-78.1,80.9,-78.1(±80.9)
Total,Finland,2020,5463.0,6078.0,5743.0,5651.0,5564.0,5064.0,5740.799999999999,328.1,1.96,287.6,5453.199999999999,6028.4,-277.8,287.6,-4.8,4.6,5740.8 (±287.6),-277.8 (±287.6),-4.8% (±4.6%),368871,-75.3,78.0,-75.3(±78.0)
Total,Finland,2020,5463.0,6078.0,5743.0,5651.0,5564.0,5064.0,5740.799999999999,328.1,1.96,287.6,5453.199999999999,6028.4,-277.8,287.6,-4.8,4.6,5740.8 (±287.6),-277.8 (±287.6),-4.8% (±4.6%),359619,-77.2,79.9,-77.2(±79.9)
Total,France,2020,69811.0,72287.0,69972.0,68790.0,67562.0,65552.0,70241.39999999998,2263.2,1.96,1983.8,68257.59999999998,72225.19999999998,-430.4,1983.8,-0.6,2.7,70241.4 (±1983.8),-430.4 (±1983.8),-0.6% (±2.7%),4083561,-10.5,48.5,-10.5(±48.5)
Total,France,2020,69811.0,72287.0,69972.0,68790.0,67562.0,65552.0,70241.39999999998,2263.2,1.96,1983.8,68257.59999999998,72225.19999999998,-430.4,1983.8,-0.6,2.7,70241.4 (±1983.8),-430.4 (±1983.8),-0.6% (±2.7%),4523901,-9.5,43.8,-9.5(±43.8)
Total,France,2020,69811.0,72287.0,69972.0,68790.0,67562.0,65552.0,70241.39999999998,2263.2,1.96,1983.8,68257.59999999998,72225.19999999998,-430.4,1983.8,-0.6,2.7,70241.4 (±1983.8),-430.4 (±1983.8),-0.6% (±2.7%),4436298,-9.7,44.7,-9.7(±44.7)
Total,France,2020,69811.0,72287.0,69972.0,68790.0,67562.0,65552.0,70241.39999999998,2263.2,1.96,1983.8,68257.59999999998,72225.19999999998,-430.4,1983.8,-0.6,2.7,70241.4 (±1983.8),-430.4 (±1983.8),-0.6% (±2.7%),4369241,-9.9,45.5,-9.9(±45.5)
Total,France,2020,69811.0,72287.0,69972.0,68790.0,67562.0,65552.0,70241.39999999998,2263.2,1.96,1983.8,68257.59999999998,72225.19999999998,-430.4,1983.8,-0.6,2.7,70241.4 (±1983.8),-430.4 (±1983.8),-0.6% (±2.7%),4104649,-10.5,48.3,-10.5(±48.3)
Total,Greece,2020,12182.0,11816.0,11530.0,11637.0,11480.0,11419.0,11797.999999999998,139.5,1.96,122.3,11675.699999999999,11920.299999999997,384.0,122.3,3.3,1.1,11798.0 (±122.3),384.0 (±122.3),3.3% (±1.1%),799789,48.0,15.3,48.0(±15.3)
Total,Greece,2020,12182.0,11816.0,11530.0,11637.0,11480.0,11419.0,11797.999999999998,139.5,1.96,122.3,11675.699999999999,11920.299999999997,384.0,122.3,3.3,1.1,11798.0 (±122.3),384.0 (±122.3),3.3% (±1.1%),799716,48.0,15.3,48.0(±15.3)
Total,Greece,2020,12182.0,11816.0,11530.0,11637.0,11480.0,11419.0,11797.999999999998,139.5,1.96,122.3,11675.699999999999,11920.299999999997,384.0,122.3,3.3,1.1,11798.0 (±122.3),384.0 (±122.3),3.3% (±1.1%),797821,48.1,15.4,48.1(±15.4)
Total,Greece,2020,12182.0,11816.0,11530.0,11637.0,11480.0,11419.0,11797.999999999998,139.5,1.96,122.3,11675.699999999999,11920.299999999997,384.0,122.3,3.3,1.1,11798.0 (±122.3),384.0 (±122.3),3.3% (±1.1%),717651,53.5,17.0,53.5(±17.0)
Total,Greece,2020,12182.0,11816.0,11530.0,11637.0,11480.0,11419.0,11797.999999999998,139.5,1.96,122.3,11675.699999999999,11920.299999999997,384.0,122.3,3.3,1.1,11798.0 (±122.3),384.0 (±122.3),3.3% (±1.1%),682649,56.3,17.9,56.3(±17.9)
Total,Hungary,2020,22006.0,23851.0,22517.0,21719.0,21973.0,20138.0,22528.4,1202.7,1.96,1054.2,21474.2,23582.600000000002,-522.4,1054.2,-2.3,4.4,22528.4 (±1054.2),-522.4 (±1054.2),-2.3% (±4.4%),837893,-62.3,125.8,-62.3(±125.8)
Total,Hungary,2020,22006.0,23851.0,22517.0,21719.0,21973.0,20138.0,22528.4,1202.7,1.96,1054.2,21474.2,23582.600000000002,-522.4,1054.2,-2.3,4.4,22528.4 (±1054.2),-522.4 (±1054.2),-2.3% (±4.4%),749855,-69.7,140.6,-69.7(±140.6)
Total,Hungary,2020,22006.0,23851.0,22517.0,21719.0,21973.0,20138.0,22528.4,1202.7,1.96,1054.2,21474.2,23582.600000000002,-522.4,1054.2,-2.3,4.4,22528.4 (±1054.2),-522.4 (±1054.2),-2.3% (±4.4%),663102,-78.8,159.0,-78.8(±159.0)
Total,Hungary,2020,22006.0,23851.0,22517.0,21719.0,21973.0,20138.0,22528.4,1202.7,1.96,1054.2,21474.2,23582.600000000002,-522.4,1054.2,-2.3,4.4,22528.4 (±1054.2),-522.4 (±1054.2),-2.3% (±4.4%),572104,-91.3,184.3,-91.3(±184.3)
Total,Hungary,2020,22006.0,23851.0,22517.0,21719.0,21973.0,20138.0,22528.4,1202.7,1.96,1054.2,21474.2,23582.600000000002,-522.4,1054.2,-2.3,4.4,22528.4 (±1054.2),-522.4 (±1054.2),-2.3% (±4.4%),651379,-80.2,161.8,-80.2(±161.8)
Total,Iceland,2020,268.0,233.0,236.0,233.0,254.0,277.0,253.00000000000006,17.1,1.96,15.0,238.00000000000006,268.00000000000006,15.0,15.0,5.9,5.9,253.0 (±15.0),15.0 (±15.0),5.9% (±5.9%),24011,62.5,62.4,62.5(±62.4)
Total,Iceland,2020,268.0,233.0,236.0,233.0,254.0,277.0,253.00000000000006,17.1,1.96,15.0,238.00000000000006,268.00000000000006,15.0,15.0,5.9,5.9,253.0 (±15.0),15.0 (±15.0),5.9% (±5.9%),22965,65.3,65.3,65.3(±65.3)
Total,Iceland,2020,268.0,233.0,236.0,233.0,254.0,277.0,253.00000000000006,17.1,1.96,15.0,238.00000000000006,268.00000000000006,15.0,15.0,5.9,5.9,253.0 (±15.0),15.0 (±15.0),5.9% (±5.9%),22027,68.1,68.1,68.1(±68.1)
Total,Iceland,2020,268.0,233.0,236.0,233.0,254.0,277.0,253.00000000000006,17.1,1.96,15.0,238.00000000000006,268.00000000000006,15.0,15.0,5.9,5.9,253.0 (±15.0),15.0 (±15.0),5.9% (±5.9%),21965,68.3,68.3,68.3(±68.3)
Total,Iceland,2020,268.0,233.0,236.0,233.0,254.0,277.0,253.00000000000006,17.1,1.96,15.0,238.00000000000006,268.00000000000006,15.0,15.0,5.9,5.9,253.0 (±15.0),15.0 (±15.0),5.9% (±5.9%),20433,73.4,73.4,73.4(±73.4)
Total,Italy,2020,57752.0,53841.0,51123.0,51312.0,50453.0,49508.0,52326.59999999999,1442.4,1.96,1264.3,51062.29999999999,53590.899999999994,5425.4,1264.3,10.4,2.6,52326.6 (±1264.3),5425.4 (±1264.3),10.4% (±2.6%),4187464,129.6,30.2,129.6(±30.2)
Total,Italy,2020,57752.0,53841.0,51123.0,51312.0,50453.0,49508.0,52326.59999999999,1442.4,1.96,1264.3,51062.29999999999,53590.899999999994,5425.4,1264.3,10.4,2.6,52326.6 (±1264.3),5425.4 (±1264.3),10.4% (±2.6%),4749765,114.2,26.6,114.2(±26.6)
Total,Italy,2020,57752.0,53841.0,51123.0,51312.0,50453.0,49508.0,52326.59999999999,1442.4,1.96,1264.3,51062.29999999999,53590.899999999994,5425.4,1264.3,10.4,2.6,52326.6 (±1264.3),5425.4 (±1264.3),10.4% (±2.6%),4876704,111.3,25.9,111.3(±25.9)
Total,Italy,2020,57752.0,53841.0,51123.0,51312.0,50453.0,49508.0,52326.59999999999,1442.4,1.96,1264.3,51062.29999999999,53590.899999999994,5425.4,1264.3,10.4,2.6,52326.6 (±1264.3),5425.4 (±1264.3),10.4% (±2.6%),4537491,119.6,27.8,119.6(±27.8)
Total,Italy,2020,57752.0,53841.0,51123.0,51312.0,50453.0,49508.0,52326.59999999999,1442.4,1.96,1264.3,51062.29999999999,53590.899999999994,5425.4,1264.3,10.4,2.6,52326.6 (±1264.3),5425.4 (±1264.3),10.4% (±2.6%),3893350,139.4,32.4,139.4(±32.4)
Total,Latvia,2020,4543.0,4947.0,4680.0,4688.0,4737.0,4346.0,4777.199999999999,193.0,1.96,169.2,4607.999999999999,4946.399999999999,-234.2,169.2,-4.9,3.3,4777.2 (±169.2),-234.2 (±169.2),-4.9% (±3.3%),124087,-188.7,136.3,-188.7(±136.3)
Total,Latvia,2020,4543.0,4947.0,4680.0,4688.0,4737.0,4346.0,4777.199999999999,193.0,1.96,169.2,4607.999999999999,4946.399999999999,-234.2,169.2,-4.9,3.3,4777.2 (±169.2),-234.2 (±169.2),-4.9% (±3.3%),131906,-177.6,128.3,-177.6(±128.3)
Total,Latvia,2020,4543.0,4947.0,4680.0,4688.0,4737.0,4346.0,4777.199999999999,193.0,1.96,169.2,4607.999999999999,4946.399999999999,-234.2,169.2,-4.9,3.3,4777.2 (±169.2),-234.2 (±169.2),-4.9% (±3.3%),127715,-183.4,132.5,-183.4(±132.5)
Total,Latvia,2020,4543.0,4947.0,4680.0,4688.0,4737.0,4346.0,4777.199999999999,193.0,1.96,169.2,4607.999999999999,4946.399999999999,-234.2,169.2,-4.9,3.3,4777.2 (±169.2),-234.2 (±169.2),-4.9% (±3.3%),138282,-169.4,122.4,-169.4(±122.4)
