Sex,Location,Year,Week,Mortality,2015,2016,2017,2018,2019,Mean_Mortality,STD,Z-Score(95%),Conf_interval,Lower_bound_Mean_mortality,Upper_bound_Mean_mortality,Excess_mortality_Mean,Excess_mortality_fluc,P_Score,P_score_fluctuation,Mean Mortality ±,Excess Mortality ±,P_score ±,Population,Excess_mortality_per_10^5,Excess_mortality_per_10^5_fluc,Excess_mortality_per_10^5_±
Total,Luxembourg,2020,33,100.0,71.0,72.0,67.0,81.0,79.0,74.0,5.2,1.96,4.6,69.4,78.6,26.0,4.6,35.1,7.9,74.0 (±4.6),26.0 (±4.6),35.1% (±7.9%),626108,4.2,0.7,4.2(±0.7)
Total,Luxembourg,2020,34,74.0,73.0,69.0,71.0,58.0,65.0,67.2,5.3,1.96,4.6,62.6,71.8,6.8,4.6,10.1,7.0,67.2 (±4.6),6.8 (±4.6),10.1% (±7.0%),626108,1.1,0.7,1.1(±0.7)
Total,Luxembourg,2020,35,61.0,70.0,85.0,76.0,72.0,77.0,76.0,5.2,1.96,4.6,71.4,80.6,-15.0,4.6,-19.7,4.6,76.0 (±4.6),-15.0 (±4.6),-19.7% (±4.6%),626108,-2.4,0.7,-2.4(±0.7)
Total,Luxembourg,2020,36,86.0,73.0,71.0,75.0,88.0,73.0,76.0,6.1,1.96,5.3,70.7,81.3,10.0,5.3,13.2,7.4,76.0 (±5.3),10.0 (±5.3),13.2% (±7.4%),626108,1.6,0.8,1.6(±0.8)
Total,Luxembourg,2020,37,73.0,80.0,73.0,78.0,60.0,78.0,73.8,7.3,1.96,6.4,67.39999999999999,80.2,-0.8,6.4,-1.1,7.9,73.8 (±6.4),-0.8 (±6.4),-1.1% (±7.9%),626108,-0.1,1.0,-0.1(±1.0)
Total,Luxembourg,2020,38,89.0,65.0,61.0,79.0,60.0,72.0,67.4,7.2,1.96,6.3,61.10000000000001,73.7,21.6,6.3,32.0,11.2,67.4 (±6.3),21.6 (±6.3),32.0% (±11.2%),626108,3.4,1.1,3.4(±1.1)
Total,Luxembourg,2020,39,74.0,70.0,77.0,88.0,84.0,85.0,80.8,6.5,1.96,5.7,75.1,86.5,-6.8,5.7,-8.4,6.1,80.8 (±5.7),-6.8 (±5.7),-8.4% (±6.1%),626108,-1.1,0.9,-1.1(±0.9)
Total,Luxembourg,2020,40,83.0,65.0,69.0,78.0,91.0,83.0,77.2,9.4,1.96,8.2,69.0,85.4,5.8,8.2,7.5,10.3,77.2 (±8.2),5.8 (±8.2),7.5% (±10.3%),626108,0.9,1.3,0.9(±1.3)
Total,Luxembourg,2020,41,70.0,68.0,85.0,94.0,90.0,87.0,84.8,8.9,1.96,7.8,77.0,92.6,-14.8,7.8,-17.5,6.9,84.8 (±7.8),-14.8 (±7.8),-17.5% (±6.9%),626108,-2.4,1.3,-2.4(±1.3)
Total,Luxembourg,2020,42,86.0,66.0,80.0,80.0,86.0,62.0,74.8,9.2,1.96,8.1,66.7,82.89999999999999,11.2,8.1,15.0,11.3,74.8 (±8.1),11.2 (±8.1),15.0% (±11.3%),626108,1.8,1.3,1.8(±1.3)
Total,Luxembourg,2020,43,92.0,73.0,71.0,84.0,61.0,83.0,74.4,8.5,1.96,7.5,66.9,81.9,17.6,7.5,23.7,11.4,74.4 (±7.5),17.6 (±7.5),23.7% (±11.4%),626108,2.8,1.2,2.8(±1.2)
Total,Luxembourg,2020,44,98.0,84.0,72.0,84.0,83.0,103.0,85.2,10.0,1.96,8.8,76.4,94.0,12.8,8.8,15.0,10.7,85.2 (±8.8),12.8 (±8.8),15.0% (±10.7%),626108,2.0,1.4,2.0(±1.4)
Total,Luxembourg,2020,45,115.0,74.0,76.0,77.0,98.0,90.0,83.0,9.4,1.96,8.2,74.8,91.2,32.0,8.2,38.6,12.5,83.0 (±8.2),32.0 (±8.2),38.6% (±12.5%),626108,5.1,1.3,5.1(±1.3)
Total,Luxembourg,2020,46,118.0,67.0,82.0,75.0,70.0,102.0,79.2,12.5,1.96,11.0,68.2,90.2,38.8,11.0,49.0,18.2,79.2 (±11.0),38.8 (±11.0),49.0% (±18.2%),626108,6.2,1.8,6.2(±1.8)
Total,Luxembourg,2020,47,126.0,78.0,73.0,96.0,89.0,89.0,85.0,8.3,1.96,7.3,77.7,92.3,41.0,7.3,48.2,11.7,85.0 (±7.3),41.0 (±7.3),48.2% (±11.7%),626108,6.5,1.2,6.5(±1.2)
Total,Luxembourg,2020,48,136.0,61.0,79.0,70.0,72.0,89.0,74.2,9.4,1.96,8.2,66.0,82.4,61.8,8.2,83.3,18.3,74.2 (±8.2),61.8 (±8.2),83.3% (±18.3%),626108,9.9,1.3,9.9(±1.3)
Total,Luxembourg,2020,49,114.0,59.0,81.0,97.0,69.0,87.0,78.6,13.4,1.96,11.7,66.89999999999999,90.3,35.4,11.7,45.0,18.8,78.6 (±11.7),35.4 (±11.7),45.0% (±18.8%),626108,5.7,1.8,5.7(±1.8)
Total,Luxembourg,2020,50,134.0,76.0,86.0,78.0,85.0,89.0,82.8,5.0,1.96,4.4,78.39999999999999,87.2,51.2,4.4,61.8,8.1,82.8 (±4.4),51.2 (±4.4),61.8% (±8.1%),626108,8.2,0.7,8.2(±0.7)
Total,Luxembourg,2020,51,108.0,83.0,76.0,85.0,92.0,83.0,83.8,5.1,1.96,4.5,79.3,88.3,24.2,4.5,28.9,6.6,83.8 (±4.5),24.2 (±4.5),28.9% (±6.6%),626108,3.9,0.7,3.9(±0.7)
Total,Luxembourg,2020,52,124.0,56.0,93.0,96.0,81.0,95.0,84.2,15.1,1.96,13.2,71.0,97.4,39.8,13.2,47.3,20.0,84.2 (±13.2),39.8 (±13.2),47.3% (±20.0%),626108,6.4,2.1,6.4(±2.1)
Total,Luxembourg,2020,53,100.0,83.0,93.0,96.0,81.0,95.0,83.0,6.3,1.96,5.5,77.5,88.5,17.0,5.5,20.5,7.5,83.0 (±5.5),17.0 (±5.5),20.5% (±7.5%),626108,2.7,0.9,2.7(±0.9)
Total,Malta,2020,10,70.0,75.0,64.0,78.0,91.0,88.0,79.2,9.7,1.96,8.5,70.7,87.7,-9.2,8.5,-11.6,8.6,79.2 (±8.5),-9.2 (±8.5),-11.6% (±8.6%),514564,-1.8,1.7,-1.8(±1.7)
Total,Malta,2020,11,90.0,95.0,60.0,60.0,77.0,72.0,72.8,13.0,1.96,11.4,61.4,84.2,17.2,11.4,23.6,16.7,72.8 (±11.4),17.2 (±11.4),23.6% (±16.7%),514564,3.3,2.3,3.3(±2.3)
Total,Malta,2020,12,104.0,81.0,66.0,71.0,76.0,87.0,76.2,7.4,1.96,6.5,69.7,82.7,27.8,6.5,36.5,10.7,76.2 (±6.5),27.8 (±6.5),36.5% (±10.7%),514564,5.4,1.3,5.4(±1.3)
Total,Malta,2020,13,80.0,76.0,57.0,74.0,56.0,75.0,67.6,9.1,1.96,8.0,59.599999999999994,75.6,12.4,8.0,18.3,12.5,67.6 (±8.0),12.4 (±8.0),18.3% (±12.5%),514564,2.4,1.6,2.4(±1.6)
Total,Malta,2020,14,75.0,69.0,68.0,68.0,79.0,75.0,71.8,4.4,1.96,3.9,67.89999999999999,75.7,3.2,3.9,4.5,5.4,71.8 (±3.9),3.2 (±3.9),4.5% (±5.4%),514564,0.6,0.8,0.6(±0.8)
Total,Malta,2020,15,77.0,74.0,58.0,70.0,63.0,68.0,66.6,5.6,1.96,4.9,61.699999999999996,71.5,10.4,4.9,15.6,7.9,66.6 (±4.9),10.4 (±4.9),15.6% (±7.9%),514564,2.0,1.0,2.0(±1.0)
Total,Malta,2020,16,93.0,65.0,58.0,69.0,68.0,75.0,67.0,5.5,1.96,4.8,62.2,71.8,26.0,4.8,38.8,9.3,67.0 (±4.8),26.0 (±4.8),38.8% (±9.3%),514564,5.1,0.9,5.1(±0.9)
Total,Malta,2020,17,56.0,56.0,54.0,62.0,68.0,64.0,60.8,5.2,1.96,4.6,56.199999999999996,65.39999999999999,-4.8,4.6,-7.9,6.5,60.8 (±4.6),-4.8 (±4.6),-7.9% (±6.5%),514564,-0.9,0.9,-0.9(±0.9)
Total,Malta,2020,18,74.0,63.0,57.0,66.0,73.0,72.0,66.2,5.9,1.96,5.2,61.0,71.4,7.8,5.2,11.8,8.2,66.2 (±5.2),7.8 (±5.2),11.8% (±8.2%),514564,1.5,1.0,1.5(±1.0)
Total,Malta,2020,19,71.0,54.0,67.0,67.0,68.0,70.0,65.2,5.7,1.96,5.0,60.2,70.2,5.8,5.0,8.9,7.8,65.2 (±5.0),5.8 (±5.0),8.9% (±7.8%),514564,1.1,1.0,1.1(±1.0)
Total,Malta,2020,20,71.0,49.0,61.0,58.0,71.0,63.0,60.4,7.1,1.96,6.2,54.199999999999996,66.6,10.6,6.2,17.5,10.9,60.4 (±6.2),10.6 (±6.2),17.5% (±10.9%),514564,2.1,1.2,2.1(±1.2)
Total,Malta,2020,21,52.0,69.0,58.0,57.0,72.0,50.0,61.2,8.1,1.96,7.1,54.1,68.3,-9.2,7.1,-15.0,8.9,61.2 (±7.1),-9.2 (±7.1),-15.0% (±8.9%),514564,-1.8,1.4,-1.8(±1.4)
Total,Malta,2020,22,67.0,54.0,67.0,65.0,69.0,73.0,65.6,6.4,1.96,5.6,59.99999999999999,71.19999999999999,1.4,5.6,2.1,8.0,65.6 (±5.6),1.4 (±5.6),2.1% (±8.0%),514564,0.3,1.1,0.3(±1.1)
Total,Malta,2020,23,65.0,61.0,54.0,57.0,64.0,53.0,57.8,4.2,1.96,3.7,54.099999999999994,61.5,7.2,3.7,12.5,6.8,57.8 (±3.7),7.2 (±3.7),12.5% (±6.8%),514564,1.4,0.7,1.4(±0.7)
Total,Malta,2020,24,57.0,66.0,53.0,53.0,75.0,74.0,64.2,9.7,1.96,8.5,55.7,72.7,-7.2,8.5,-11.2,10.4,64.2 (±8.5),-7.2 (±8.5),-11.2% (±10.4%),514564,-1.4,1.7,-1.4(±1.7)
Total,Malta,2020,25,61.0,50.0,58.0,49.0,59.0,63.0,55.8,5.4,1.96,4.7,51.099999999999994,60.5,5.2,4.7,9.3,8.5,55.8 (±4.7),5.2 (±4.7),9.3% (±8.5%),514564,1.0,0.9,1.0(±0.9)
Total,Malta,2020,26,47.0,50.0,43.0,65.0,64.0,72.0,58.8,10.6,1.96,9.3,49.5,68.1,-11.8,9.3,-20.1,10.9,58.8 (±9.3),-11.8 (±9.3),-20.1% (±10.9%),514564,-2.3,1.8,-2.3(±1.8)
Total,Malta,2020,27,69.0,53.0,65.0,62.0,62.0,55.0,59.4,4.6,1.96,4.0,55.4,63.4,9.6,4.0,16.2,7.4,59.4 (±4.0),9.6 (±4.0),16.2% (±7.4%),514564,1.9,0.7,1.9(±0.7)
Total,Malta,2020,28,62.0,58.0,73.0,42.0,60.0,68.0,60.2,10.6,1.96,9.3,50.900000000000006,69.5,1.8,9.3,3.0,13.8,60.2 (±9.3),1.8 (±9.3),3.0% (±13.8%),514564,0.3,1.9,0.3(±1.9)
Total,Malta,2020,29,64.0,48.0,50.0,54.0,69.0,50.0,54.2,7.7,1.96,6.7,47.5,60.900000000000006,9.8,6.7,18.1,13.0,54.2 (±6.7),9.8 (±6.7),18.1% (±13.0%),514564,1.9,1.3,1.9(±1.3)
Total,Malta,2020,30,62.0,68.0,51.0,62.0,65.0,65.0,62.2,5.9,1.96,5.2,57.0,67.4,-0.2,5.2,-0.3,7.7,62.2 (±5.2),-0.2 (±5.2),-0.3% (±7.7%),514564,-0.0,1.0,-0.0(±1.0)
Total,Malta,2020,31,64.0,65.0,47.0,77.0,58.0,68.0,63.0,10.1,1.96,8.9,54.1,71.9,1.0,8.9,1.6,12.6,63.0 (±8.9),1.0 (±8.9),1.6% (±12.6%),514564,0.2,1.7,0.2(±1.7)
Total,Malta,2020,32,63.0,58.0,57.0,74.0,54.0,72.0,63.0,8.3,1.96,7.3,55.7,70.3,0.0,7.3,0.0,10.4,63.0 (±7.3),0.0 (±7.3),0.0% (±10.4%),514564,0.0,1.4,0.0(±1.4)
Total,Malta,2020,33,58.0,55.0,62.0,58.0,59.0,56.0,58.0,2.4,1.96,2.1,55.9,60.1,0.0,2.1,0.0,3.5,58.0 (±2.1),0.0 (±2.1),0.0% (±3.5%),514564,0.0,0.4,0.0(±0.4)
Total,Malta,2020,34,81.0,47.0,65.0,59.0,64.0,46.0,56.2,8.2,1.96,7.2,49.0,63.400000000000006,24.8,7.2,44.1,16.3,56.2 (±7.2),24.8 (±7.2),44.1% (±16.3%),514564,4.8,1.4,4.8(±1.4)
Total,Malta,2020,35,73.0,63.0,54.0,56.0,65.0,62.0,60.0,4.2,1.96,3.7,56.3,63.7,13.0,3.7,21.7,7.1,60.0 (±3.7),13.0 (±3.7),21.7% (±7.1%),514564,2.5,0.7,2.5(±0.7)
Total,Malta,2020,36,71.0,60.0,65.0,55.0,55.0,74.0,61.8,7.1,1.96,6.2,55.599999999999994,68.0,9.2,6.2,14.9,10.5,61.8 (±6.2),9.2 (±6.2),14.9% (±10.5%),514564,1.8,1.2,1.8(±1.2)
Total,Malta,2020,37,64.0,61.0,57.0,58.0,67.0,60.0,60.6,3.5,1.96,3.1,57.5,63.7,3.4,3.1,5.6,5.1,60.6 (±3.1),3.4 (±3.1),5.6% (±5.1%),514564,0.7,0.6,0.7(±0.6)
Total,Malta,2020,38,63.0,53.0,67.0,40.0,56.0,53.0,53.8,8.6,1.96,7.5,46.3,61.3,9.2,7.5,17.1,14.3,53.8 (±7.5),9.2 (±7.5),17.1% (±14.3%),514564,1.8,1.4,1.8(±1.4)
Total,Malta,2020,39,80.0,54.0,64.0,49.0,61.0,48.0,55.2,6.4,1.96,5.6,49.6,60.800000000000004,24.8,5.6,44.9,13.3,55.2 (±5.6),24.8 (±5.6),44.9% (±13.3%),514564,4.8,1.1,4.8(±1.1)
Total,Malta,2020,40,84.0,47.0,58.0,55.0,60.0,63.0,56.6,5.5,1.96,4.8,51.800000000000004,61.4,27.4,4.8,48.4,11.6,56.6 (±4.8),27.4 (±4.8),48.4% (±11.6%),514564,5.3,1.0,5.3(±1.0)
Total,Malta,2020,41,71.0,54.0,68.0,63.0,72.0,47.0,60.8,9.2,1.96,8.1,52.699999999999996,68.89999999999999,10.2,8.1,16.8,13.8,60.8 (±8.1),10.2 (±8.1),16.8% (±13.8%),514564,2.0,1.6,2.0(±1.6)
Total,Malta,2020,42,62.0,67.0,76.0,61.0,51.0,63.0,63.6,8.1,1.96,7.1,56.5,70.7,-1.6,7.1,-2.5,9.8,63.6 (±7.1),-1.6 (±7.1),-2.5% (±9.8%),514564,-0.3,1.4,-0.3(±1.4)
Total,Malta,2020,43,67.0,63.0,46.0,52.0,72.0,68.0,60.2,9.8,1.96,8.6,51.6,68.8,6.8,8.6,11.3,13.9,60.2 (±8.6),6.8 (±8.6),11.3% (±13.9%),514564,1.3,1.7,1.3(±1.7)
Total,Malta,2020,44,89.0,67.0,60.0,75.0,49.0,51.0,60.4,9.7,1.96,8.5,51.9,68.9,28.6,8.5,47.4,18.2,60.4 (±8.5),28.6 (±8.5),47.4% (±18.2%),514564,5.6,1.6,5.6(±1.6)
Total,Malta,2020,45,84.0,37.0,62.0,55.0,74.0,63.0,58.2,12.2,1.96,10.7,47.5,68.9,25.8,10.7,44.3,22.4,58.2 (±10.7),25.8 (±10.7),44.3% (±22.4%),514564,5.0,2.1,5.0(±2.1)
Total,Malta,2020,46,95.0,60.0,66.0,78.0,66.0,66.0,67.2,5.9,1.96,5.2,62.0,72.4,27.8,5.2,41.4,10.2,67.2 (±5.2),27.8 (±5.2),41.4% (±10.2%),514564,5.4,1.0,5.4(±1.0)
Total,Malta,2020,47,88.0,62.0,70.0,60.0,55.0,75.0,64.4,7.2,1.96,6.3,58.10000000000001,70.7,23.6,6.3,36.6,12.1,64.4 (±6.3),23.6 (±6.3),36.6% (±12.1%),514564,4.6,1.2,4.6(±1.2)
Total,Malta,2020,48,93.0,69.0,62.0,68.0,69.0,76.0,68.8,4.4,1.96,3.9,64.89999999999999,72.7,24.2,3.9,35.2,7.3,68.8 (±3.9),24.2 (±3.9),35.2% (±7.3%),514564,4.7,0.8,4.7(±0.8)
Total,Malta,2020,49,106.0,68.0,67.0,76.0,71.0,58.0,68.0,5.9,1.96,5.2,62.8,73.2,38.0,5.2,55.9,11.1,68.0 (±5.2),38.0 (±5.2),55.9% (±11.1%),514564,7.4,1.0,7.4(±1.0)
Total,Malta,2020,50,100.0,61.0,78.0,76.0,78.0,57.0,70.0,9.1,1.96,8.0,62.0,78.0,30.0,8.0,42.9,14.7,70.0 (±8.0),30.0 (±8.0),42.9% (±14.7%),514564,5.8,1.6,5.8(±1.6)
Total,Malta,2020,51,107.0,61.0,78.0,78.0,59.0,73.0,69.8,8.2,1.96,7.2,62.599999999999994,77.0,37.2,7.2,53.3,14.3,69.8 (±7.2),37.2 (±7.2),53.3% (±14.3%),514564,7.2,1.4,7.2(±1.4)
Total,Malta,2020,52,113.0,74.0,81.0,92.0,100.0,84.0,86.2,9.0,1.96,7.9,78.3,94.10000000000001,26.8,7.9,31.1,11.0,86.2 (±7.9),26.8 (±7.9),31.1% (±11.0%),514564,5.2,1.5,5.2(±1.5)
Total,Malta,2020,53,89.0,87.0,81.0,92.0,100.0,84.0,87.0,6.7,1.96,5.9,81.1,92.9,2.0,5.9,2.3,6.5,87.0 (±5.9),2.0 (±5.9),2.3% (±6.5%),514564,0.4,1.1,0.4(±1.1)
Total,Netherlands,2020,10,3106.0,3222.0,3154.0,3053.0,4096.0,3173.0,3339.6,382.2,1.96,335.0,3004.6,3674.6,-233.6,335.0,-7.0,8.5,3339.6 (±335.0),-233.6 (±335.0),-7.0% (±8.5%),17407585,-1.3,1.9,-1.3(±1.9)
Total,Netherlands,2020,11,3219.0,3090.0,3063.0,2845.0,3733.0,3228.0,3191.8,297.1,1.96,260.4,2931.4,3452.2000000000003,27.2,260.4,0.9,7.7,3191.8 (±260.4),27.2 (±260.4),0.9% (±7.7%),17407585,0.2,1.5,0.2(±1.5)
Total,Netherlands,2020,12,3615.0,3052.0,3030.0,2780.0,3435.0,3043.0,3068.0,209.7,1.96,183.8,2884.2,3251.8,547.0,183.8,17.8,6.6,3068.0 (±183.8),547.0 (±183.8),17.8% (±6.6%),17407585,3.1,1.1,3.1(±1.1)
Total,Netherlands,2020,13,4459.0,3085.0,3038.0,2853.0,3225.0,3014.0,3043.0,119.9,1.96,105.1,2937.9,3148.1,1416.0,105.1,46.5,4.9,3043.0 (±105.1),1416.0 (±105.1),46.5% (±4.9%),17407585,8.1,0.6,8.1(±0.6)
Total,Netherlands,2020,14,5085.0,2844.0,3011.0,2764.0,3041.0,2900.0,2912.0,103.1,1.96,90.4,2821.6,3002.4,2173.0,90.4,74.6,5.2,2912.0 (±90.4),2173.0 (±90.4),74.6% (±5.2%),17407585,12.5,0.5,12.5(±0.5)
Total,Netherlands,2020,15,4981.0,2888.0,2773.0,2809.0,2862.0,2901.0,2846.6,48.5,1.96,42.5,2804.1,2889.1,2134.4,42.5,75.0,2.6,2846.6 (±42.5),2134.4 (±42.5),75.0% (±2.6%),17407585,12.3,0.2,12.3(±0.2)
Total,Netherlands,2020,16,4308.0,2896.0,2754.0,2713.0,2760.0,3040.0,2832.6,120.7,1.96,105.8,2726.7999999999997,2938.4,1475.4,105.8,52.1,5.5,2832.6 (±105.8),1475.4 (±105.8),52.1% (±5.5%),17407585,8.5,0.6,8.5(±0.6)
Total,Netherlands,2020,17,3907.0,2835.0,2747.0,2775.0,2665.0,2959.0,2796.2,98.1,1.96,86.0,2710.2,2882.2,1110.8,86.0,39.7,4.1,2796.2 (±86.0),1110.8 (±86.0),39.7% (±4.1%),17407585,6.4,0.5,6.4(±0.5)
Total,Netherlands,2020,18,3379.0,2678.0,2753.0,2772.0,2645.0,2808.0,2731.2,60.5,1.96,53.0,2678.2,2784.2,647.8,53.0,23.7,2.3,2731.2 (±53.0),647.8 (±53.0),23.7% (±2.3%),17407585,3.7,0.3,3.7(±0.3)
Total,Netherlands,2020,19,2987.0,2742.0,2955.0,2802.0,2644.0,2774.0,2783.4,101.0,1.96,88.5,2694.9,2871.9,203.6,88.5,7.3,3.3,2783.4 (±88.5),203.6 (±88.5),7.3% (±3.3%),17407585,1.2,0.5,1.2(±0.5)
Total,Netherlands,2020,20,2777.0,2720.0,2673.0,2803.0,2608.0,2821.0,2725.0,79.6,1.96,69.8,2655.2,2794.8,52.0,69.8,1.9,2.5,2725.0 (±69.8),52.0 (±69.8),1.9% (±2.5%),17407585,0.3,0.4,0.3(±0.4)
Total,Netherlands,2020,21,2771.0,2568.0,2712.0,2776.0,2674.0,2873.0,2720.6,101.8,1.96,89.2,2631.4,2809.7999999999997,50.4,89.2,1.9,3.3,2720.6 (±89.2),50.4 (±89.2),1.9% (±3.3%),17407585,0.3,0.5,0.3(±0.5)
Total,Netherlands,2020,22,2729.0,2661.0,2686.0,2704.0,2775.0,2733.0,2711.8,39.4,1.96,34.5,2677.3,2746.3,17.2,34.5,0.6,1.2,2711.8 (±34.5),17.2 (±34.5),0.6% (±1.2%),17407585,0.1,0.2,0.1(±0.2)
Total,Netherlands,2020,23,2682.0,2598.0,2590.0,2625.0,2676.0,2737.0,2645.2,54.9,1.96,48.1,2597.1,2693.2999999999997,36.8,48.1,1.4,1.8,2645.2 (±48.1),36.8 (±48.1),1.4% (±1.8%),17407585,0.2,0.3,0.2(±0.3)
Total,Netherlands,2020,24,2692.0,2681.0,2622.0,2646.0,2556.0,2649.0,2630.8,41.8,1.96,36.6,2594.2000000000003,2667.4,61.2,36.6,2.3,1.4,2630.8 (±36.6),61.2 (±36.6),2.3% (±1.4%),17407585,0.4,0.2,0.4(±0.2)
Total,Netherlands,2020,25,2695.0,2561.0,2601.0,2629.0,2600.0,2696.0,2617.4,44.9,1.96,39.4,2578.0,2656.8,77.6,39.4,3.0,1.6,2617.4 (±39.4),77.6 (±39.4),3.0% (±1.6%),17407585,0.4,0.3,0.4(±0.3)
Total,Netherlands,2020,26,2661.0,2548.0,2611.0,2692.0,2621.0,2836.0,2661.6,98.4,1.96,86.3,2575.2999999999997,2747.9,-0.6,86.3,-0.0,3.2,2661.6 (±86.3),-0.6 (±86.3),-0.0% (±3.2%),17407585,-0.0,0.5,-0.0(±0.5)
Total,Netherlands,2020,27,2639.0,2849.0,2695.0,2697.0,2731.0,2726.0,2739.6,56.6,1.96,49.6,2690.0,2789.2,-100.6,49.6,-3.7,1.7,2739.6 (±49.6),-100.6 (±49.6),-3.7% (±1.7%),17407585,-0.6,0.3,-0.6(±0.3)
Total,Netherlands,2020,28,2619.0,2588.0,2630.0,2519.0,2675.0,2763.0,2635.0,82.1,1.96,72.0,2563.0,2707.0,-16.0,72.0,-0.6,2.7,2635.0 (±72.0),-16.0 (±72.0),-0.6% (±2.7%),17407585,-0.1,0.4,-0.1(±0.4)
Total,Netherlands,2020,29,2528.0,2568.0,2754.0,2678.0,2705.0,2585.0,2658.0,71.1,1.96,62.3,2595.7,2720.3,-130.0,62.3,-4.9,2.2,2658.0 (±62.3),-130.0 (±62.3),-4.9% (±2.2%),17407585,-0.7,0.3,-0.7(±0.3)
Total,Netherlands,2020,30,2674.0,2551.0,2541.0,2571.0,2768.0,3009.0,2688.0,180.8,1.96,158.5,2529.5,2846.5,-14.0,158.5,-0.5,5.6,2688.0 (±158.5),-14.0 (±158.5),-0.5% (±5.6%),17407585,-0.1,0.9,-0.1(±0.9)
Total,Netherlands,2020,31,2669.0,2493.0,2504.0,2510.0,2761.0,2733.0,2600.2,120.3,1.96,105.4,2494.7999999999997,2705.6,68.8,105.4,2.6,4.0,2600.2 (±105.4),68.8 (±105.4),2.6% (±4.0%),17407585,0.4,0.6,0.4(±0.6)
Total,Netherlands,2020,32,2640.0,2546.0,2560.0,2657.0,2750.0,2630.0,2628.6,73.6,1.96,64.5,2564.1,2693.1,11.4,64.5,0.4,2.4,2628.6 (±64.5),11.4 (±64.5),0.4% (±2.4%),17407585,0.1,0.3,0.1(±0.3)
Total,Netherlands,2020,33,3209.0,2531.0,2572.0,2539.0,2610.0,2612.0,2572.8,34.1,1.96,29.9,2542.9,2602.7000000000003,636.2,29.9,24.7,1.4,2572.8 (±29.9),636.2 (±29.9),24.7% (±1.4%),17407585,3.7,0.1,3.7(±0.1)
Total,Netherlands,2020,34,2855.0,2524.0,2706.0,2543.0,2620.0,2618.0,2602.2,64.7,1.96,56.7,2545.5,2658.8999999999996,252.8,56.7,9.7,2.3,2602.2 (±56.7),252.8 (±56.7),9.7% (±2.3%),17407585,1.5,0.3,1.5(±0.3)
Total,Netherlands,2020,35,2733.0,2530.0,2595.0,2576.0,2528.0,2786.0,2603.0,95.1,1.96,83.4,2519.6,2686.4,130.0,83.4,5.0,3.3,2603.0 (±83.4),130.0 (±83.4),5.0% (±3.3%),17407585,0.7,0.5,0.7(±0.5)
Total,Netherlands,2020,36,2690.0,2513.0,2587.0,2573.0,2611.0,2556.0,2568.0,32.9,1.96,28.8,2539.2,2596.8,122.0,28.8,4.8,1.2,2568.0 (±28.8),122.0 (±28.8),4.8% (±1.2%),17407585,0.7,0.2,0.7(±0.2)
Total,Netherlands,2020,37,2740.0,2602.0,2730.0,2705.0,2539.0,2644.0,2644.0,69.1,1.96,60.6,2583.4,2704.6,96.0,60.6,3.6,2.3,2644.0 (±60.6),96.0 (±60.6),3.6% (±2.3%),17407585,0.6,0.3,0.6(±0.3)
Total,Netherlands,2020,38,2720.0,2631.0,2500.0,2717.0,2706.0,2582.0,2627.2,80.6,1.96,70.6,2556.6,2697.7999999999997,92.8,70.6,3.5,2.7,2627.2 (±70.6),92.8 (±70.6),3.5% (±2.7%),17407585,0.5,0.4,0.5(±0.4)
Total,Netherlands,2020,39,2892.0,2687.0,2665.0,2672.0,2700.0,2753.0,2695.4,31.2,1.96,27.3,2668.1,2722.7000000000003,196.6,27.3,7.3,1.1,2695.4 (±27.3),196.6 (±27.3),7.3% (±1.1%),17407585,1.1,0.2,1.1(±0.2)
Total,Netherlands,2020,40,2999.0,2744.0,2686.0,2645.0,2810.0,2717.0,2720.4,55.6,1.96,48.7,2671.7000000000003,2769.1,278.6,48.7,10.2,1.9,2720.4 (±48.7),278.6 (±48.7),10.2% (±1.9%),17407585,1.6,0.3,1.6(±0.3)
Total,Netherlands,2020,41,3020.0,2698.0,2933.0,2765.0,2762.0,2912.0,2814.0,92.0,1.96,80.6,2733.4,2894.6,206.0,80.6,7.3,3.0,2814.0 (±80.6),206.0 (±80.6),7.3% (±3.0%),17407585,1.2,0.4,1.2(±0.4)
Total,Netherlands,2020,42,3220.0,2712.0,2744.0,2710.0,2742.0,2880.0,2757.6,62.9,1.96,55.1,2702.5,2812.7,462.4,55.1,16.8,2.3,2757.6 (±55.1),462.4 (±55.1),16.8% (±2.3%),17407585,2.7,0.3,2.7(±0.3)
Total,Netherlands,2020,43,3449.0,2833.0,2952.0,2678.0,2673.0,2869.0,2801.0,109.5,1.96,96.0,2705.0,2897.0,648.0,96.0,23.1,4.0,2801.0 (±96.0),648.0 (±96.0),23.1% (±4.0%),17407585,3.7,0.6,3.7(±0.6)
Total,Netherlands,2020,44,3682.0,2828.0,2732.0,2729.0,2816.0,2857.0,2792.4,52.3,1.96,45.8,2746.6,2838.2000000000003,889.6,45.8,31.9,2.2,2792.4 (±45.8),889.6 (±45.8),31.9% (±2.2%),17407585,5.1,0.3,5.1(±0.3)
Total,Netherlands,2020,45,3590.0,2697.0,2909.0,2801.0,2801.0,3016.0,2844.8,108.7,1.96,95.3,2749.5,2940.1000000000004,745.2,95.3,26.2,4.1,2844.8 (±95.3),745.2 (±95.3),26.2% (±4.1%),17407585,4.3,0.5,4.3(±0.5)
