Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
Åland Islands,2019,Total,Female,27,Estimate - de jure,"Final figure, complete",2020.0,162.0,1
Åland Islands,2019,Total,Female,28,Estimate - de jure,"Final figure, complete",2020.0,181.0,1
Åland Islands,2019,Total,Female,29,Estimate - de jure,"Final figure, complete",2020.0,180.5,1
Åland Islands,2019,Total,Female,30,Estimate - de jure,"Final figure, complete",2020.0,181.5,1
Åland Islands,2019,Total,Female,30 - 34,Estimate - de jure,"Final figure, complete",2020.0,892.0,1
Åland Islands,2019,Total,Female,31,Estimate - de jure,"Final figure, complete",2020.0,178.5,1
Åland Islands,2019,Total,Female,32,Estimate - de jure,"Final figure, complete",2020.0,173.0,1
Åland Islands,2019,Total,Female,33,Estimate - de jure,"Final figure, complete",2020.0,172.0,1
Åland Islands,2019,Total,Female,34,Estimate - de jure,"Final figure, complete",2020.0,187.0,1
Åland Islands,2019,Total,Female,35,Estimate - de jure,"Final figure, complete",2020.0,184.0,1
Åland Islands,2019,Total,Female,35 - 39,Estimate - de jure,"Final figure, complete",2020.0,921.5,1
Åland Islands,2019,Total,Female,36,Estimate - de jure,"Final figure, complete",2020.0,191.5,1
Åland Islands,2019,Total,Female,37,Estimate - de jure,"Final figure, complete",2020.0,187.0,1
Åland Islands,2019,Total,Female,38,Estimate - de jure,"Final figure, complete",2020.0,185.0,1
Åland Islands,2019,Total,Female,39,Estimate - de jure,"Final figure, complete",2020.0,174.0,1
Åland Islands,2019,Total,Female,40,Estimate - de jure,"Final figure, complete",2020.0,171.5,1
Åland Islands,2019,Total,Female,40 - 44,Estimate - de jure,"Final figure, complete",2020.0,913.5,1
Åland Islands,2019,Total,Female,41,Estimate - de jure,"Final figure, complete",2020.0,183.0,1
Åland Islands,2019,Total,Female,42,Estimate - de jure,"Final figure, complete",2020.0,196.0,1
Åland Islands,2019,Total,Female,43,Estimate - de jure,"Final figure, complete",2020.0,188.0,1
Åland Islands,2019,Total,Female,44,Estimate - de jure,"Final figure, complete",2020.0,175.0,1
Åland Islands,2019,Total,Female,45,Estimate - de jure,"Final figure, complete",2020.0,192.0,1
Åland Islands,2019,Total,Female,45 - 49,Estimate - de jure,"Final figure, complete",2020.0,979.0,1
Åland Islands,2019,Total,Female,46,Estimate - de jure,"Final figure, complete",2020.0,193.0,1
Åland Islands,2019,Total,Female,47,Estimate - de jure,"Final figure, complete",2020.0,197.5,1
Åland Islands,2019,Total,Female,48,Estimate - de jure,"Final figure, complete",2020.0,203.5,1
Åland Islands,2019,Total,Female,49,Estimate - de jure,"Final figure, complete",2020.0,193.0,1
Åland Islands,2019,Total,Female,50,Estimate - de jure,"Final figure, complete",2020.0,199.5,1
Åland Islands,2019,Total,Female,50 - 54,Estimate - de jure,"Final figure, complete",2020.0,1110.5,1
Åland Islands,2019,Total,Female,51,Estimate - de jure,"Final figure, complete",2020.0,233.5,1
Åland Islands,2019,Total,Female,52,Estimate - de jure,"Final figure, complete",2020.0,232.0,1
Åland Islands,2019,Total,Female,53,Estimate - de jure,"Final figure, complete",2020.0,224.5,1
Åland Islands,2019,Total,Female,54,Estimate - de jure,"Final figure, complete",2020.0,221.0,1
Åland Islands,2019,Total,Female,55,Estimate - de jure,"Final figure, complete",2020.0,210.5,1
Åland Islands,2019,Total,Female,55 - 59,Estimate - de jure,"Final figure, complete",2020.0,1019.0,1
Åland Islands,2019,Total,Female,56,Estimate - de jure,"Final figure, complete",2020.0,198.0,1
Åland Islands,2019,Total,Female,57,Estimate - de jure,"Final figure, complete",2020.0,193.5,1
Åland Islands,2019,Total,Female,58,Estimate - de jure,"Final figure, complete",2020.0,204.5,1
Åland Islands,2019,Total,Female,59,Estimate - de jure,"Final figure, complete",2020.0,212.5,1
Åland Islands,2019,Total,Female,60,Estimate - de jure,"Final figure, complete",2020.0,202.5,1
Åland Islands,2019,Total,Female,60 - 64,Estimate - de jure,"Final figure, complete",2020.0,1013.5,1
Åland Islands,2019,Total,Female,61,Estimate - de jure,"Final figure, complete",2020.0,202.5,1
Åland Islands,2019,Total,Female,62,Estimate - de jure,"Final figure, complete",2020.0,207.0,1
Åland Islands,2019,Total,Female,63,Estimate - de jure,"Final figure, complete",2020.0,199.5,1
Åland Islands,2019,Total,Female,64,Estimate - de jure,"Final figure, complete",2020.0,202.0,1
Åland Islands,2019,Total,Female,65,Estimate - de jure,"Final figure, complete",2020.0,210.5,1
Åland Islands,2019,Total,Female,65 - 69,Estimate - de jure,"Final figure, complete",2020.0,1026.5,1
Åland Islands,2019,Total,Female,66,Estimate - de jure,"Final figure, complete",2020.0,221.5,1
Åland Islands,2019,Total,Female,67,Estimate - de jure,"Final figure, complete",2020.0,212.5,1
Åland Islands,2019,Total,Female,68,Estimate - de jure,"Final figure, complete",2020.0,186.5,1
Åland Islands,2019,Total,Female,69,Estimate - de jure,"Final figure, complete",2020.0,195.5,1
Åland Islands,2019,Total,Female,70,Estimate - de jure,"Final figure, complete",2020.0,196.0,1
Åland Islands,2019,Total,Female,70 - 74,Estimate - de jure,"Final figure, complete",2020.0,944.5,1
Åland Islands,2019,Total,Female,71,Estimate - de jure,"Final figure, complete",2020.0,189.0,1
Åland Islands,2019,Total,Female,72,Estimate - de jure,"Final figure, complete",2020.0,202.5,1
Åland Islands,2019,Total,Female,73,Estimate - de jure,"Final figure, complete",2020.0,191.5,1
Åland Islands,2019,Total,Female,74,Estimate - de jure,"Final figure, complete",2020.0,165.5,1
Åland Islands,2019,Total,Female,75,Estimate - de jure,"Final figure, complete",2020.0,142.5,1
Åland Islands,2019,Total,Female,75 - 79,Estimate - de jure,"Final figure, complete",2020.0,605.5,1
Åland Islands,2019,Total,Female,76,Estimate - de jure,"Final figure, complete",2020.0,131.0,1
Åland Islands,2019,Total,Female,77,Estimate - de jure,"Final figure, complete",2020.0,118.0,1
Åland Islands,2019,Total,Female,78,Estimate - de jure,"Final figure, complete",2020.0,105.5,1
Åland Islands,2019,Total,Female,79,Estimate - de jure,"Final figure, complete",2020.0,108.5,1
Åland Islands,2019,Total,Female,80,Estimate - de jure,"Final figure, complete",2020.0,101.0,1
Åland Islands,2019,Total,Female,80 - 84,Estimate - de jure,"Final figure, complete",2020.0,462.0,1
Åland Islands,2019,Total,Female,81,Estimate - de jure,"Final figure, complete",2020.0,98.0,1
Åland Islands,2019,Total,Female,82,Estimate - de jure,"Final figure, complete",2020.0,91.5,1
Åland Islands,2019,Total,Female,83,Estimate - de jure,"Final figure, complete",2020.0,88.0,1
Åland Islands,2019,Total,Female,84,Estimate - de jure,"Final figure, complete",2020.0,83.5,1
Åland Islands,2019,Total,Female,85,Estimate - de jure,"Final figure, complete",2020.0,72.5,1
Åland Islands,2019,Total,Female,85 - 89,Estimate - de jure,"Final figure, complete",2020.0,300.0,1
Åland Islands,2019,Total,Female,86,Estimate - de jure,"Final figure, complete",2020.0,70.5,1
Åland Islands,2019,Total,Female,87,Estimate - de jure,"Final figure, complete",2020.0,62.0,1
Åland Islands,2019,Total,Female,88,Estimate - de jure,"Final figure, complete",2020.0,48.5,1
Åland Islands,2019,Total,Female,89,Estimate - de jure,"Final figure, complete",2020.0,46.5,1
Åland Islands,2019,Total,Female,90,Estimate - de jure,"Final figure, complete",2020.0,37.5,1
Åland Islands,2019,Total,Female,90 - 94,Estimate - de jure,"Final figure, complete",2020.0,175.0,1
Åland Islands,2019,Total,Female,91,Estimate - de jure,"Final figure, complete",2020.0,36.0,1
Åland Islands,2019,Total,Female,92,Estimate - de jure,"Final figure, complete",2020.0,40.0,1
Åland Islands,2019,Total,Female,93,Estimate - de jure,"Final figure, complete",2020.0,33.5,1
Åland Islands,2019,Total,Female,94,Estimate - de jure,"Final figure, complete",2020.0,28.0,1
Åland Islands,2019,Total,Female,95,Estimate - de jure,"Final figure, complete",2020.0,16.0,1
Åland Islands,2019,Total,Female,95 - 99,Estimate - de jure,"Final figure, complete",2020.0,42.5,1
Åland Islands,2019,Total,Female,96,Estimate - de jure,"Final figure, complete",2020.0,8.5,1
Åland Islands,2019,Total,Female,97,Estimate - de jure,"Final figure, complete",2020.0,5.5,1
Åland Islands,2019,Total,Female,98,Estimate - de jure,"Final figure, complete",2020.0,7.0,1
Åland Islands,2019,Total,Female,99,Estimate - de jure,"Final figure, complete",2020.0,5.5,1
Åland Islands,2019,Total,Female,100 +,Estimate - de jure,"Final figure, complete",2020.0,4.0,1
Åland Islands,2019,Urban,Both Sexes,Total,Estimate - de jure,"Final figure, complete",2020.0,11711.0,1
Åland Islands,2019,Urban,Both Sexes,0,Estimate - de jure,"Final figure, complete",2020.0,84.5,1
Åland Islands,2019,Urban,Both Sexes,0 - 4,Estimate - de jure,"Final figure, complete",2020.0,526.0,1
Åland Islands,2019,Urban,Both Sexes,1 - 4,Estimate - de jure,"Final figure, complete",2020.0,441.5,1
Åland Islands,2019,Urban,Both Sexes,5 - 9,Estimate - de jure,"Final figure, complete",2020.0,579.0,1
Åland Islands,2019,Urban,Both Sexes,10 - 14,Estimate - de jure,"Final figure, complete",2020.0,572.0,1
Åland Islands,2019,Urban,Both Sexes,15 - 19,Estimate - de jure,"Final figure, complete",2020.0,605.0,1
Åland Islands,2019,Urban,Both Sexes,20 - 24,Estimate - de jure,"Final figure, complete",2020.0,647.5,1
Åland Islands,2019,Urban,Both Sexes,25 - 29,Estimate - de jure,"Final figure, complete",2020.0,783.0,1
Åland Islands,2019,Urban,Both Sexes,30 - 34,Estimate - de jure,"Final figure, complete",2020.0,778.5,1
Åland Islands,2019,Urban,Both Sexes,35 - 39,Estimate - de jure,"Final figure, complete",2020.0,727.5,1
Åland Islands,2019,Urban,Both Sexes,40 - 44,Estimate - de jure,"Final figure, complete",2020.0,701.5,1
Åland Islands,2019,Urban,Both Sexes,45 - 49,Estimate - de jure,"Final figure, complete",2020.0,736.5,1
Åland Islands,2019,Urban,Both Sexes,50 - 54,Estimate - de jure,"Final figure, complete",2020.0,810.5,1
Åland Islands,2019,Urban,Both Sexes,55 - 59,Estimate - de jure,"Final figure, complete",2020.0,724.5,1
Åland Islands,2019,Urban,Both Sexes,60 - 64,Estimate - de jure,"Final figure, complete",2020.0,740.5,1
Åland Islands,2019,Urban,Both Sexes,65 - 69,Estimate - de jure,"Final figure, complete",2020.0,777.0,1
Åland Islands,2019,Urban,Both Sexes,70 - 74,Estimate - de jure,"Final figure, complete",2020.0,776.0,1
Åland Islands,2019,Urban,Both Sexes,75 - 79,Estimate - de jure,"Final figure, complete",2020.0,527.5,1
Åland Islands,2019,Urban,Both Sexes,80 - 84,Estimate - de jure,"Final figure, complete",2020.0,354.5,1
Åland Islands,2019,Urban,Both Sexes,85 - 89,Estimate - de jure,"Final figure, complete",2020.0,214.0,1
Åland Islands,2019,Urban,Both Sexes,90 - 94,Estimate - de jure,"Final figure, complete",2020.0,102.5,1
Åland Islands,2019,Urban,Both Sexes,95 - 99,Estimate - de jure,"Final figure, complete",2020.0,24.5,1
Åland Islands,2019,Urban,Both Sexes,100 +,Estimate - de jure,"Final figure, complete",2020.0,3.0,1
Åland Islands,2019,Urban,Male,Total,Estimate - de jure,"Final figure, complete",2020.0,5606.0,1
Åland Islands,2019,Urban,Male,0,Estimate - de jure,"Final figure, complete",2020.0,40.0,1
Åland Islands,2019,Urban,Male,0 - 4,Estimate - de jure,"Final figure, complete",2020.0,261.0,1
Åland Islands,2019,Urban,Male,1 - 4,Estimate - de jure,"Final figure, complete",2020.0,221.0,1
Åland Islands,2019,Urban,Male,5 - 9,Estimate - de jure,"Final figure, complete",2020.0,298.0,1
Åland Islands,2019,Urban,Male,10 - 14,Estimate - de jure,"Final figure, complete",2020.0,280.0,1
Åland Islands,2019,Urban,Male,15 - 19,Estimate - de jure,"Final figure, complete",2020.0,305.5,1
Åland Islands,2019,Urban,Male,20 - 24,Estimate - de jure,"Final figure, complete",2020.0,353.5,1
Åland Islands,2019,Urban,Male,25 - 29,Estimate - de jure,"Final figure, complete",2020.0,424.5,1
Åland Islands,2019,Urban,Male,30 - 34,Estimate - de jure,"Final figure, complete",2020.0,406.0,1
Åland Islands,2019,Urban,Male,35 - 39,Estimate - de jure,"Final figure, complete",2020.0,373.5,1
Åland Islands,2019,Urban,Male,40 - 44,Estimate - de jure,"Final figure, complete",2020.0,331.0,1
Åland Islands,2019,Urban,Male,45 - 49,Estimate - de jure,"Final figure, complete",2020.0,359.0,1
Åland Islands,2019,Urban,Male,50 - 54,Estimate - de jure,"Final figure, complete",2020.0,383.0,1
Åland Islands,2019,Urban,Male,55 - 59,Estimate - de jure,"Final figure, complete",2020.0,311.0,1
Åland Islands,2019,Urban,Male,60 - 64,Estimate - de jure,"Final figure, complete",2020.0,321.0,1
Åland Islands,2019,Urban,Male,65 - 69,Estimate - de jure,"Final figure, complete",2020.0,337.0,1
Åland Islands,2019,Urban,Male,70 - 74,Estimate - de jure,"Final figure, complete",2020.0,357.0,1
Åland Islands,2019,Urban,Male,75 - 79,Estimate - de jure,"Final figure, complete",2020.0,246.0,1
Åland Islands,2019,Urban,Male,80 - 84,Estimate - de jure,"Final figure, complete",2020.0,139.5,1
Åland Islands,2019,Urban,Male,85 - 89,Estimate - de jure,"Final figure, complete",2020.0,85.5,1
Åland Islands,2019,Urban,Male,90 - 94,Estimate - de jure,"Final figure, complete",2020.0,26.0,1
Åland Islands,2019,Urban,Male,95 - 99,Estimate - de jure,"Final figure, complete",2020.0,7.5,1
Åland Islands,2019,Urban,Male,100 +,Estimate - de jure,"Final figure, complete",2020.0,0.5,1
Åland Islands,2019,Urban,Female,Total,Estimate - de jure,"Final figure, complete",2020.0,6105.0,1
Åland Islands,2019,Urban,Female,0,Estimate - de jure,"Final figure, complete",2020.0,44.5,1
Åland Islands,2019,Urban,Female,0 - 4,Estimate - de jure,"Final figure, complete",2020.0,265.0,1
Åland Islands,2019,Urban,Female,1 - 4,Estimate - de jure,"Final figure, complete",2020.0,220.5,1
Åland Islands,2019,Urban,Female,5 - 9,Estimate - de jure,"Final figure, complete",2020.0,281.0,1
Åland Islands,2019,Urban,Female,10 - 14,Estimate - de jure,"Final figure, complete",2020.0,292.0,1
Åland Islands,2019,Urban,Female,15 - 19,Estimate - de jure,"Final figure, complete",2020.0,299.5,1
Åland Islands,2019,Urban,Female,20 - 24,Estimate - de jure,"Final figure, complete",2020.0,294.0,1
Åland Islands,2019,Urban,Female,25 - 29,Estimate - de jure,"Final figure, complete",2020.0,358.5,1
Åland Islands,2019,Urban,Female,30 - 34,Estimate - de jure,"Final figure, complete",2020.0,372.5,1
Åland Islands,2019,Urban,Female,35 - 39,Estimate - de jure,"Final figure, complete",2020.0,354.0,1
Åland Islands,2019,Urban,Female,40 - 44,Estimate - de jure,"Final figure, complete",2020.0,370.5,1
Åland Islands,2019,Urban,Female,45 - 49,Estimate - de jure,"Final figure, complete",2020.0,377.5,1
Åland Islands,2019,Urban,Female,50 - 54,Estimate - de jure,"Final figure, complete",2020.0,427.5,1
Åland Islands,2019,Urban,Female,55 - 59,Estimate - de jure,"Final figure, complete",2020.0,413.5,1
Åland Islands,2019,Urban,Female,60 - 64,Estimate - de jure,"Final figure, complete",2020.0,419.5,1
Åland Islands,2019,Urban,Female,65 - 69,Estimate - de jure,"Final figure, complete",2020.0,440.0,1
Åland Islands,2019,Urban,Female,70 - 74,Estimate - de jure,"Final figure, complete",2020.0,419.0,1
Åland Islands,2019,Urban,Female,75 - 79,Estimate - de jure,"Final figure, complete",2020.0,281.5,1
Åland Islands,2019,Urban,Female,80 - 84,Estimate - de jure,"Final figure, complete",2020.0,215.0,1
Åland Islands,2019,Urban,Female,85 - 89,Estimate - de jure,"Final figure, complete",2020.0,128.5,1
Åland Islands,2019,Urban,Female,90 - 94,Estimate - de jure,"Final figure, complete",2020.0,76.5,1
Åland Islands,2019,Urban,Female,95 - 99,Estimate - de jure,"Final figure, complete",2020.0,17.0,1
Åland Islands,2019,Urban,Female,100 +,Estimate - de jure,"Final figure, complete",2020.0,2.5,1
Åland Islands,2019,Rural,Both Sexes,Total,Estimate - de jure,"Final figure, complete",2020.0,18125.5,1
Åland Islands,2019,Rural,Both Sexes,0,Estimate - de jure,"Final figure, complete",2020.0,193.5,1
Åland Islands,2019,Rural,Both Sexes,0 - 4,Estimate - de jure,"Final figure, complete",2020.0,1015.5,1
Åland Islands,2019,Rural,Both Sexes,1 - 4,Estimate - de jure,"Final figure, complete",2020.0,822.0,1
Åland Islands,2019,Rural,Both Sexes,5 - 9,Estimate - de jure,"Final figure, complete",2020.0,1124.5,1
Åland Islands,2019,Rural,Both Sexes,10 - 14,Estimate - de jure,"Final figure, complete",2020.0,1130.5,1
Åland Islands,2019,Rural,Both Sexes,15 - 19,Estimate - de jure,"Final figure, complete",2020.0,952.0,1
Åland Islands,2019,Rural,Both Sexes,20 - 24,Estimate - de jure,"Final figure, complete",2020.0,649.0,1
Åland Islands,2019,Rural,Both Sexes,25 - 29,Estimate - de jure,"Final figure, complete",2020.0,946.5,1
Åland Islands,2019,Rural,Both Sexes,30 - 34,Estimate - de jure,"Final figure, complete",2020.0,1052.5,1
Åland Islands,2019,Rural,Both Sexes,35 - 39,Estimate - de jure,"Final figure, complete",2020.0,1168.5,1
Åland Islands,2019,Rural,Both Sexes,40 - 44,Estimate - de jure,"Final figure, complete",2020.0,1147.0,1
Åland Islands,2019,Rural,Both Sexes,45 - 49,Estimate - de jure,"Final figure, complete",2020.0,1216.0,1
Åland Islands,2019,Rural,Both Sexes,50 - 54,Estimate - de jure,"Final figure, complete",2020.0,1379.5,1
Åland Islands,2019,Rural,Both Sexes,55 - 59,Estimate - de jure,"Final figure, complete",2020.0,1255.5,1
Åland Islands,2019,Rural,Both Sexes,60 - 64,Estimate - de jure,"Final figure, complete",2020.0,1164.5,1
Åland Islands,2019,Rural,Both Sexes,65 - 69,Estimate - de jure,"Final figure, complete",2020.0,1175.5,1
Åland Islands,2019,Rural,Both Sexes,70 - 74,Estimate - de jure,"Final figure, complete",2020.0,1101.0,1
Åland Islands,2019,Rural,Both Sexes,75 - 79,Estimate - de jure,"Final figure, complete",2020.0,713.5,1
Åland Islands,2019,Rural,Both Sexes,80 - 84,Estimate - de jure,"Final figure, complete",2020.0,451.5,1
Åland Islands,2019,Rural,Both Sexes,85 - 89,Estimate - de jure,"Final figure, complete",2020.0,294.0,1
